# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3] c_flux[4]*c_flux[4] c_flux[5]*c_flux[5] c_flux[6]*c_flux[6]
0 100
85 294000 6917 7226.53 -3646.78 12381.2 15602.9 -12932.5 -16511
86 297500 6916 -1436.41 9351 -13517.5 22380.8 26462.2 -30201.8
87 301000 6915 -6987.7 -2998.31 23977.8 -24033.5 -63063.8 40974.6
88 304500 6914 -613.815 2107.47 34412.2 -1379.91 -16180.2 51993.6
89 308000 6913 -1011.53 4337.98 -48686.2 20021.8 -1003.07 -39267.9
90 311500 6912 -8779.8 5158.96 -31536.9 -25711.5 14521.1 -23952.3
91 315000 6911 7135.69 1562.04 8441.02 25558.3 17011.7 -14867.3
92 318500 6910 3175.81 1725.18 56263.1 6999.68 -28714.9 53250.7
93 322000 6909 844.787 3413.46 -18169.9 18732.1 37094.3 -5758.87
94 325500 6908 142.071 -1778.48 -74141.9 -34309.7 13973.3 -56631.6
95 329000 6907 4304.6 4932.72 69500.1 -40920.2 12717.5 40094.2
96 332500 6906 -4427.28 5978.94 -11447.1 20634.8 22953.9 18590.6
97 336000 6905 2076.94 3425.58 -111042 12890.3 20804.8 -70156.6
98 339500 6904 1883.91 1099.06 11006.4 -16999.4 -27341.6 19365.6
99 343000 6903 -697.313 8871.01 124285 -17639.9 39223 82777.4
100 346500 6902 8638.86 1985.91 -15095.8 4367.48 6804.81 -11688.5
24850000 100
1 0 7101 519866 494843 3.06332e+06 2.43028e+06 2.40802e+06 2.3747e+06
2 3500 7100 -30710.9 -38759 -125180 -97196.2 -121008 -22372.4
3 7000 7099 -133381 -108689 -451514 -364228 -358057 -493155
4 10500 7098 97137.7 115419 147282 249191 312133 64859.4
5 14000 7097 51330.8 30068.4 25751.3 156393 77093 39054.5
6 17500 7096 -74371.8 -50343.1 -129232 -228923 -200279 -48314.9
7 21000 7095 -1509.61 27923 -15399.3 14749.7 90426 28793.7
8 24500 7094 33101 42276.7 -8022.77 125267 104982 -51705.9
9 28000 7093 -21273.4 -13451 75635.4 -67105 -95144.5 20324.7
10 31500 7092 -18192.1 -2533.92 17190 -41088.6 32533 11867.3
11 35000 7091 8146.62 16495.2 2929.45 33167.9 55269.7 14411.9
12 38500 7090 -6484.98 -7196.79 79182.6 -15120.6 -48370.9 78306.5
13 42000 7089 1260.74 -5650.77 -28026.6 25313.7 -53068.5 -62918.2
14 45500 7088 -78.7622 13332.9 -21754.5 -5997.23 55064.1 -57629.4
15 49000 7087 -13778.3 -2694.48 37252.2 -26361.9 -27932.4 43403.7
16 52500 7086 -1402.3 7222.88 49618 -958.431 -6459.13 43961.3
17 56000 7085 4063.96 7288.32 -40110.8 3974.7 14257.1 -1690.86
18 59500 7084 -2621.7 -1680.03 25297.9 -25166.9 -12384.4 8023.07
19 63000 7083 1601.02 2511.8 -34745.4 1832.37 -34228.7 6987.7
20 66500 7082 5699.61 2088.92 -57783.8 9530.15 16932.6 -41972.1
21 70000 7081 4811.74 10333 26800.5 19311.7 11334.4 47070.6
22 73500 7080 -4717.58 3106.7 -65137.4 -13524.6 -14234.6 -39680.8
23 77000 7079 -3882.6 6036.2 7579.81 -60825 31317.8 -15521.2
24 80500 7078 14769.5 9499.77 12685.2 55806.9 -5599.65 13893.7
25 84000 7077 -4262.84 -1115.42 50716.4 -5037.14 -51763.2 56176.5
26 87500 7076 -13475.7 11302.6 13986.3 -55181.2 6077.55 18459.4
27 91000 7075 1270.81 4287.85 -14840 133.689 -27764.6 -29620.3
28 94500 7074 7186.76 -9503.37 -1126.06 20273.2 -41781.7 -25834.9
29 98000 7073 -8520.32 15368.2 11433.5 -55315 67572.1 32074
30 101500 7072 -10959.9 -107.07 -26671.8 -28667.2 6497.64 -16255.9
31 105000 7071 3791.15 -4413.75 -27968.9 29662.2 -46693.2 -48106.4
32 108500 7070 -764.511 5431.49 13999.8 11931.5 -4098.88 1452.17
33 112000 7069 -6269.75 9286.61 49764.6 -21982.9 -18364 30396.1
34 115500 7068 -1248.53 -2075.96 15564 16504.1 -22923.2 36462.8
35 119000 7067 -1833.89 -6222.59 -34061.5 -4228.46 -8347.3 -30537
36 122500 7066 7490.68 3562.87 13542.8 10528.6 -11075 -18976.5
37 126000 7065 10368.5 3044.02 -1860.51 49212.8 47607.2 16949.7
38 129500 7064 -3696.35 -6077.83 -17818.7 -12563.8 -12478.9 -36230.8
39 133000 7063 -3622.91 5430.07 36668 9266.24 45322.3 22152.7
40 136500 7062 614.06 4875.32 15594.4 -28409.4 32354.6 5269.87
41 140000 7061 6640.8 -3530.91 -117479 16178.4 7743.19 -57836.3
42 143500 7060 -1921.58 4438.88 14633 -18950.7 23899.3 -4663.5
43 147000 7059 -5116.55 3593.07 25305.8 -43768.3 25300.8 18179.6
44 150500 7058 5621.13 -6952.64 -24507.4 -2741.59 -25075.7 -15586.6
45 154000 7057 7072.54 12640.9 38962.8 29548.5 36182 12753.8
46 157500 7056 -10761.1 -186.797 2998.78 -49985 1591.48 -3488.92
47 161000 7055 2078.91 1944.3 -37337.5 -1832.89 -17753.5 -19712.5
48 164500 7054 5414.46 6803.11 6356.02 -120.763 12314 17506.5
49 168000 7053 -9223.93 2433.64 -10293.4 1651.41 -18101.9 -14364.9
50 171500 7052 -4615.02 3239.42 8236.92 2748.3 3484.1 11272.2
51 175000 7051 -1123.62 -8965.86 35552.9 30780.3 -51668.9 -12198.2
52 178500 7050 801.107 3005.74 8815.77 -16300.4 -5954.38 -6459.86
53 182000 7049 1884.89 108.062 -637.473 -6268.71 -59419.9 -16269.1
54 185500 7048 -6677.53 8997.06 14066.6 -22264.7 19866.2 15406.4
55 189000 7047 -3313.42 1520.6 -28642.4 -5758.93 11337.1 -3951.91
56 192500 7046 1551.53 -5073.95 13317.6 -6098.15 -55805.2 33198.3
57 196000 7045 2968.07 8475.72 47404.4 78340.8 24030.1 9282.61
58 199500 7044 -6713.14 3140.36 -68598.3 -46518.1 25092.7 -55085.2
59 203000 7043 88.3644 -826.331 6655.57 -20211.7 -5762.37 12583.7
60 206500 7042 8195.16 -1883.47 13250.6 1327.63 -7136.61 -7218.46
61 210000 7041 -313.059 -7536.26 7485 4326.36 -29079 -22511.7
62 213500 7040 -4695.64 6528.27 43776.9 -70404.3 24837.2 -5478.67
63 217000 7039 13304 2009 32539.4 38144.4 7476.76 19139
64 220500 7038 12932.9 -5457.46 -12178.2 89574.1 -25469 12418.4
65 224000 7037 -6601.33 -1130.74 -82852.6 17501.5 10600.3 -64701.3
66 227500 7036 -5737.95 3.5575 30731.1 -34919 -18477.8 9707.85
67 231000 7035 4269.25 3157.21 -16772.4 9870.08 20703.4 17521.1
68 234500 7034 1308.79 7080.79 -14779.7 -1497.85 52428.2 -11707.4
69 238000 7033 -3538.21 -3901.87 -22071.8 -47241.7 -4509.22 -3928.3
70 241500 7032 -550.11 1838.25 17632 -10845.1 28848.2 36174.2
71 245000 7031 12394.8 5816.46 -38507.8 -15514.2 16462.8 -37115.1
72 248500 7030 4705.57 4736.66 26781.5 -24455.2 -16941.2 29302.2
73 252000 7029 -82.8848 -3912.18 -34476.1 -9716.29 -15620.2 3832.12
74 255500 7028 -3509.09 10618.4 -13603.6 -1576.4 53960.4 -24236.6
75 259000 7027 1682.23 5085.21 81829.7 -16004.9 -12599.6 55705.6
76 262500 7026 1883.49 779.517 23287.5 -5387.58 -33115.6 -24686.3
77 266000 7025 -1053.19 12216.7 -2720.69 34060.2 48055 17973.7
78 269500 7024 -17113.3 5562.28 42455.6 -25177.4 3629.29 46877.9
79 273000 7023 4238.6 0.933356 -60261.8 -34613.5 -996.196 -33636.2
80 276500 7022 1667.15 1778.5 20735.6 -13233.6 -4655.7 2823.04
81 280000 7021 -10988.5 -3222.32 15174.1 -23500.7 -51550.7 59746.8
82 283500 7020 6416.71 -825.317 -5297.87 22360.9 8842.57 -14943.1
83 287000 7019 7930.59 1304.81 -52846 55534 -10403.5 -42067.4
84 290500 7018 2056.41 9573.08 117401 -995.24 45113.8 83980.8
85 294000 7017 8445.25 -3468 15950.1 18012 -15895.7 -16147.8
86 297500 7016 -1738.52 9989.66 -8167.95 21558.7 27106.6 -27693.1
87 301000 7015 -8739.65 -4454.84 17858.3 -29866.5 -67818.7 38104.6
88 304500 7014 351.982 2560.15 36943.1 -1723.95 -15017 52369.7
89 308000 7013 375.342 4679.75 -50667.1 20523.3 -2811.63 -41009.6
90 311500 7012 -9255.57 4135.23 -34840.4 -27703 7938.46 -28160
91 315000 7011 6606.04 2114.97 14893.9 22781.2 16934.6 -12651.7
92 318500 7010 3801.14 1998.19 55565.4 9511.68 -28551.1 53033.6
93 322000 7009 1532.47 3288.67 -15805.8 22902 32296.7 -6720.75
94 325500 7008 -141.552 -2154.23 -73954.4 -33734.7 13745.5 -53864.3
95 329000 7007 4723.65 4502.86 67559.3 -38013.5 11493.3 38694.2
96 332500 7006 -4288.22 5573.99 -8551.46 22877 22028.2 18546.7
97 336000 7005 2666.1 3893.16 -102106 11487 18781.3 -66467
98 339500 7004 2295.05 1618.93 9202.9 -16188.5 -23316.6 18522.1
99 343000 7003 -968.471 8925.59 118990 -21197.5 37207.4 80377.2
100 346500 7002 9068.04 769.615 -13354.8 2187.65 -1645.85 -8871.52
25200000 100
1 0 7201 519422 493745 3.07466e+06 2.43286e+06 2.40061e+06 2.38554e+06
2 3500 7200 -31320.1 -37777.7 -122784 -100090 -117634 -18610.4
3 7000 7199 -133274 -109036 -453155 -366719 -357484 -496066
4 10500 7198 97898 114562 138818 255080 309037 63305.6
5 14000 7197 50391.6 30783.9 28044.4 153657 77423 41675.8
6 17500 7196 -73905.7 -49907.3 -125219 -233871 -198592 -42886.7
7 21000 7195 -1743.56 26715 -10077.3 18577 88900.9 28254.5
8 24500 7194 32363.8 42263.6 -12904.8 125819 106191 -53803.3
9 28000 7193 -21407.6 -12877.4 76731.7 -70931.5 -92847.3 22601.6
10 31500 7192 -16794.8 -3564.77 23306.8 -35902.7 31564.4 13406.2
11 35000 7191 8231.42 15794.4 -209.115 35302.9 52862.2 8708.92
12 38500 7190 -7551.79 -6841.21 75173.3 -23755.8 -48616.5 74376.4
13 42000 7189 1912.38 -5547.86 -27262 26184.5 -52950 -60316.6
14 45500 7188 -256.939 11896.7 -20063.4 1057.8 50556.2 -56121.3
15 49000 7187 -13882.7 -2609.29 36499.1 -26802.4 -28316.4 40746.4
16 52500 7186 -316.347 8227.63 42581.7 2300.73 -5655.13 40160.8
17 56000 7185 2980.81 7268.81 -38876.1 4021 14858.4 1766.32
18 59500 7184 -2388.33 -1560.56 24813.5 -27430.5 -15724.4 10324.1
19 63000 7183 2200.25 2793.82 -35060.5 3761.49 -38359.9 6784.88
20 66500 7182 5406.7 2741.06 -57100.2 8115.45 20108.4 -44157.9
21 70000 7181 4777.63 10803.3 23681.4 18084.2 10162.1 46153.2
22 73500 7180 -5019.25 3364.8 -68989.9 -15320.5 -16312.7 -38503.2
23 77000 7179 -3122.84 7054.39 8139.52 -60286.5 29710.9 -18382.8
24 80500 7178 14677.5 8659.48 17900.5 57114.9 -6493.75 11383.4
25 84000 7177 -4472.14 -565.07 55902.1 -4457.55 -49953.7 64707.9
26 87500 7176 -13321 12296.5 16699 -57240.1 697.779 22687.9
27 91000 7175 793.584 3497.47 -17248.3 -1160.09 -25321.3 -34262.1
28 94500 7174 7871.14 -9966.3 -4806.57 23882.8 -41564.8 -30636.2
29 98000 7173 -8569.52 15904.5 16251.5 -55802 68513.4 33944.7
30 101500 7172 -11506.8 340.379 -24373.8 -32179.7 7068.18 -13065.6
31 105000 7171 3886.81 -4797.75 -31562.2 33980.6 -45507.5 -46177.8
32 108500 7170 -854.896 4150.21 12138.4 10125.1 -3560.91 1808.87
33 112000 7169 -6804.09 10266.1 50344.9 -22977.6 -15542.4 26448.7
34 115500 7168 -1195.71 -1745.58 17422 18469 -19827.3 38523.4
35 119000 7167 -1689.28 -7382.5 -27738.5 -5488.17 -9482.67 -24861.3
36 122500 7166 7188.14 3506.27 11847.5 2961.2 -9041.06 -21238
37 126000 7165 10835 4633.23 -8706.47 52435.3 52071.3 9593.56
38 129500 7164 -2994.11 -5044.42 -16103.8 -8505.45 -12584.5 -39185.5
39 133000 7163 -4059.98 4636.35 32763.5 6863.13 40921.8 19494.4
40 136500 7162 -231.896 5754.23 18051 -30584.9 32037.4 9508.07
41 140000 7161 7314.03 -1835.61 -114001 18125.5 12689.8 -55519.4
42 143500 7160 -1855.6 3990.48 14060.9 -17351.8 27091.9 -8755.52
43 147000 7159 -5185.01 2952.05 19653.1 -49873.7 21280.3 10271
44 150500 7158 4788.8 -6069.55 -18093.2 -3235.99 -25780.3 -12534
45 154000 7157 7913.11 12017.6 29427 32298.3 33973.6 14420.6
46 157500 7156 -10412.3 -323.112 6183.3 -54117.4 3993.85 -3794.99
47 161000 7155 1249.51 1826.16 -37690.9 -712.838 -16046.5 -21019.1
48 164500 7154 6281.7 7035.32 2086.24 1802.1 9599.74 12919.5
49 168000 7153 -9931.31 1218.91 -2802.98 425.686 -19564.9 -8170.91
50 171500 7152 -5206 2549.91 10705.9 -131.222 6171.2 12895.3
51 175000 7151 -318.968 -8969.15 30131.3 36378.1 -48673.7 -15298.9
52 178500 7150 1569.88 3232.86 9497.99 -10965.9 -11979.5 -7071.94
53 182000 7149 716.537 591.957 -2287.38 -14897.7 -59424.4 -15727.5
54 185500 7148 -7278.24 8843.86 9759.15 -19794.8 17832 11856.8
55 189000 7147 -2910.41 1405.13 -27253.5 -6588.27 8768.58 -3172.22
56 192500 7146 1271.85 -4809.88 18004.3 -13846.8 -52733.6 38487.5
57 196000 7145 3567.22 9211.49 48442.4 80641.5 27116.5 10308.6
58 199500 7144 -6610.56 3983.01 -66633.2 -44452.3 27192.9 -56497.3
59 203000 7143 -240.158 -1159.34 -6577.73 -24162.2 -4774.54 5876.39
60 206500 7142 8772.26 -1667.08 13897.2 6261.99 -6807.69 -5627.52
61 210000 7141 -551.774 -6986.57 10904.6 6879.34 -32115.1 -20385.6
62 213500 7140 -4504.71 6474.89 39629.9 -69157.6 22776.8 -7933.75
63 217000 7139 13308.5 1982.53 33062.1 37192.2 7871.56 21696.9
64 220500 7138 12272.9 -6166.97 -15254.6 89337.2 -27328.3 10902
65 224000 7137 -5780.02 -1185.07 -85197.6 17614.6 9077.73 -63941.7
66 227500 7136 -5292.75 112.15 33607.9 -35705.3 -15490.8 11083.6
67 231000 7135 4082.7 2686.48 -20291.9 10529.2 22540.8 11748.9
68 234500 7134 1166.36 7114.64 -20365.8 -5832.46 49600.6 -12168.1
69 238000 7133 -3988.06 -3838.9 -24189.1 -50726.4 -5741.65 679.715
70 241500 7132 614.377 2467.2 15643.7 -5196.04 34728.3 32560.5
71 245000 7131 11638.2 5231.81 -44797 -19758.3 16622.9 -43345
72 248500 7130 4503.69 3774.52 23963.5 -24032.8 -21138.2 28059.5
73 252000 7129 -538.94 -2442.23 -32173.7 -10755.2 -13515.8 9653.3
74 255500 7128 -4312.34 10916.2 -7699.69 -4554.26 57526.2 -16966.4
75 259000 7127 2463.92 4059.36 79750.3 -10281.1 -11895.3 53419
76 262500 7126 475.64 848.036 12760.2 -10167.1 -35420.2 -36284.7
77 266000 7125 -1364.56 12918.2 -6615.94 33309.4 49721.4 17321.5
78 269500 7124 -15833.7 5820.32 52676.8 -21394 9029.34 57242.9
79 273000 7123 4819.6 -682.347 -53109 -33408.2 -5461.28 -29469.4
80 276500 7122 557.886 2216.91 21809.8 -19076.4 -7377.71 4157.6
81 280000 7121 -11099 -2348.14 12113.6 -20812.6 -49679.2 60510.8
82 283500 7120 6632.9 -1772.78 -8552.65 22901 7407.73 -20780.8
83 287000 7119 6541.17 481.897 -54211.4 45369.8 -11345.1 -45779.5
84 290500 7118 1687.08 9141.61 125258 204.786 42645.8 89428.7
85 294000 7117 9319.87 -2652 11597.7 19785.2 -16957.7 -17597.9
86 297500 7116 -3132.77 8991.04 -16214.5 12450.6 26489.8 -28412.2
87 301000 7115 -7912.15 -5290.13 19815 -30540.9 -68069.7 37818.7
88 304500 7114 1718.43 2895.86 39212.8 5300.47 -17421.7 47967.2
89 308000 7113 -81.0065 3892.9 -50858.3 17862.4 -4416.33 -42980.7
90 311500 7112 -8618.5 4110.92 -30362.7 -18985.7 8109.4 -26653.2
91 315000 7111 5686.07 2505.15 11330.7 26281.7 16043.2 -15013.7
92 318500 7110 3843.7 1280.58 53927.3 4138.83 -33240.1 50009.5
93 322000 7109 2252.18 3454.88 -22231.4 23796.5 30307.6 -8280.14
94 325500 7108 -562.936 -1767.57 -77088.5 -30265.5 13279.6 -51964.4
95 329000 7107 4054.86 4846.32 69436.8 -41539.3 10002.5 35047.6
96 332500 7106 -4062.06 5214.46 -10865.3 23089.7 20641 14905.9
97 336000 7105 2155.91 4053.33 -99271.8 17646 23283.5 -62932.4
98 339500 7104 1698.04 2245.71 12382.3 -14326.9 -22654.3 19731.1
99 343000 7103 -839.539 9233.98 119313 -27315.3 38996.3 79626.7
100 346500 7102 8554.98 390.52 -13554.1 4261.43 -6027.81 -6490.36
25550000 100
1 0 7301 518958 493344 3.08126e+06 2.43001e+06 2.39869e+06 2.38637e+06
2 3500 7300 -31390.2 -36193.4 -117962 -99392.2 -113068 -17207.8
3 7000 7299 -133141 -108668 -454832 -370399 -354376 -500393
4 10500 7298 98123.6 113307 142695 254140 305465 63031.1
5 14000 7297 50043.8 31161.7 33454.6 154496 80601.9 46541.1
6 17500 7296 -72423.2 -49460.2 -127926 -231024 -196855 -38456.2
7 21000 7295 -2125.96 25708.1 -12474.6 14268.3 86293.1 28919.8
8 24500 7294 31410.8 40979.5 -13557.8 119822 102397 -52423.7
9 28000 7293 -20400.5 -12704.3 67962 -69302.1 -91882.3 20128.6
10 31500 7292 -16039.4 -3252.94 23710.6 -33404.3 32594.8 15180
11 35000 7291 7671.46 15346.9 3318.03 33752.5 46768.7 11179.1
12 38500 7290 -7493.4 -6739.63 68998.6 -21073.9 -45659.1 72700.7
13 42000 7289 1240.39 -5326.48 -27431.8 23139.6 -50140.6 -63817.1
14 45500 7288 -1605.37 11988 -11801.4 -808.28 54106.6 -50434.9
15 49000 7287 -12977.7 -3076.62 37833.2 -23429.6 -27207 42909.1
16 52500 7286 -107.67 7639.31 38209.2 4294.54 -7055.75 34317.5
17 56000 7285 1359.26 7404.57 -31687.9 -1064.88 12107.6 5859.99
18 59500 7284 -2330.3 -1691.4 20488.4 -29807.2 -17837.3 12450.7
19 63000 7283 2640.56 1749.21 -39988.8 4215.79 -41051.5 1569.67
20 66500 7282 5013.99 3990.03 -57974.3 10708.7 22807.7 -49629.6
21 70000 7281 4947.42 11745.8 24932.3 17508.9 13086 46503.6
22 73500 7280 -5584.49 2481.3 -71656.7 -18045.5 -16423.5 -35150.2
23 77000 7279 -2791.01 6729.75 12280.7 -58949.8 25445.9 -15673.5
24 80500 7278 15416.9 8884.3 21775.9 58766 -5092.13 9268.1
25 84000 7277 -4686.47 -212.21 43884 -250.453 -45764.8 56152.5
26 87500 7276 -12957.8 12074.9 14373.4 -56787.8 192.954 20115.7
27 91000 7275 1436.92 1947.88 -6091.69 -2523.38 -27958.9 -28923.3
28 94500 7274 8412.48 -10102.8 -5397.19 26052.9 -36998.7 -30448.9
29 98000 7273 -8072.31 16724.4 18291.7 -51686.4 73534.7 29969.7
30 101500 7272 -10895.9 1449.3 -19081 -28975.2 4904.28 -11443.4
31 105000 7271 3140.89 -5615.02 -26283.3 35042.6 -41692.9 -43107.6
32 108500 7270 -617.301 4294.28 5993.71 9796.88 -5022.95 -2960.35
33 112000 7269 -4789.33 11343.1 53703.5 -23953.3 -15232.7 23527.4
34 115500 7268 -1413.93 -1855.45 15068.6 21364.7 -19027.7 37436.3
35 119000 7267 -1770.6 -8051.12 -33565.1 -6479.02 -8774.47 -27310.3
36 122500 7266 7476.52 2450.3 4679.79 1912.78 -15887 -23255.4
37 126000 7265 10507.6 4443.73 -6104.67 52582.7 52910.6 7793.01
38 129500 7264 -1854.31 -5333.18 -12619.6 -9423.93 -11826.6 -36062.4
39 133000 7263 -5061.68 4451.32 27870.2 4734.51 39659 19731.9
40 136500 7262 -1680.8 5689.75 17348.1 -33414.2 36880.9 5176.04
41 140000 7261 8377.08 -1447.53 -115029 22502.9 15386.4 -58628.7
42 143500 7260 -1761.84 4805.29 19092.8 -18650.3 30110.5 -5149.86
43 147000 7259 -4885.1 3828.93 28844.3 -49411.2 25236.4 16098.4
44 150500 7258 4944.34 -6001.62 -14903.4 -431.224 -27074.8 -10264
45 154000 7257 7443.27 12598.1 26271.2 30249.7 31640.2 10038.4
46 157500 7256 -9616.83 79.4506 3601.14 -53648.5 4400.91 -8284.84
47 161000 7255 1320.81 1212.43 -28762 -5531.3 -15043.6 -17228.9
48 164500 7254 5936.82 7130.26 4684.15 -123.427 8000.71 18651.3
49 168000 7253 -9648.47 1313.51 -6265.5 1116.96 -19680.2 -8367.95
50 171500 7252 -4827.1 1802.47 2497.35 1920.69 4388.46 6934.21
51 175000 7251 -324.679 -9843.79 31047.9 33548.8 -50376.3 -16593.2
52 178500 7250 2430.52 4205.13 12776.1 -8181.92 -8309.79 666.316
53 182000 7249 916.102 827.693 -358.95 -10325.8 -57976.9 -15050
54 185500 7248 -8366.92 7881.73 2659.73 -19591.5 21674.1 5888.24
55 189000 7247 -2229.37 397.766 -30413.4 -1654.76 7492.54 -6930.34
56 192500 7246 2731.03 -5137.64 23090.5 -4824.57 -48280.9 42088.6
57 196000 7245 2038.54 9963.45 55160.2 73118.6 27859.3 18563
58 199500 7244 -6852.91 4336.16 -66852.1 -45913.8 31171.1 -55807.8
59 203000 7243 1517.21 -1620.91 -4794.62 -18006.4 -2976.91 2289.67
60 206500 7242 8901.41 -1581.38 22987.7 5379.7 -11186 -38.8329
61 210000 7241 -232.047 -5809.57 9553.81 7436.07 -29642.2 -22947.2
62 213500 7240 -5037.46 7563.66 42698.9 -75742.3 22659.6 -7122.43
63 217000 7239 12658.1 683.424 34353.8 32269 3959.31 25522.2
64 220500 7238 13796.1 -6568.3 -16426.7 95310.2 -31421 8676.94
65 224000 7237 -5774.49 -499.268 -84699.2 16307.9 11309.2 -63138.7
66 227500 7236 -6812.87 -73.5332 37693.2 -42328.5 -16457.8 15597.1
67 231000 7235 4056.9 2436.64 -27125.1 10542.6 21765.4 7122.21
68 234500 7234 3010.51 6987.86 -22041.6 100.51 48088.5 -15864.7
69 238000 7233 -4930.88 -4128.63 -17265 -52010.2 -7852.93 4766.22
70 241500 7232 -162.39 2957.46 19049.8 -5959.61 36530.5 34951.1
71 245000 7231 11919.1 4645.72 -45376.2 -22708.9 18922.5 -43394.6
72 248500 7230 3416.55 3067.61 23555.1 -24237.9 -25531.6 27551.6
73 252000 7229 -64.6267 -2685.46 -27309.2 -8556.51 -14158.5 14970.9
74 255500 7228 -4340.84 10066.3 -5385.23 -5145.46 54059.1 -15382.1
75 259000 7227 2267.85 3403.24 76032.5 -12495 -15086.2 47413.5
76 262500 7226 882.491 941.802 11063.6 -6950.82 -35223.4 -37199.1
77 266000 7225 -1316.7 13798.6 -12043.2 32537.1 48677.6 16107.3
78 269500 7224 -15209.8 5596.41 49789.1 -17777 10278.4 58710.1
79 273000 7223 5789.06 -1278.27 -44709.2 -30213.7 -4219.75 -23638.2
80 276500 7222 638.131 2206.97 21866.9 -21467.5 -3672.06 1563.75
81 280000 7221 -11476.4 -674.257 8488.64 -23690.7 -45939.5 54996.6
82 283500 7220 7443.63 -1478.55 -13164.8 23183.6 9773.28 -16620.3
83 287000 7219 7598.65 -478.84 -56057.4 51506.8 -14333.7 -44429.3
84 290500 7218 1127.83 10223.6 127077 -2713.81 48400.3 83963.4
85 294000 7217 9659.48 -1308.71 19139.7 19896.9 -9998.08 -17503.1
86 297500 7216 -1632.66 8876.69 -13917.4 13867.5 28872.9 -22135.2
87 301000 7215 -8871.49 -5766.9 27148.2 -31422.7 -69109.1 42843.6
88 304500 7214 2423.87 2589.2 45482.5 7986.94 -14916.3 48320.8
89 308000 7213 54.1176 5139.32 -46657.5 14819.7 177.944 -42341.7
90 311500 7212 -9469.99 4012.12 -26102.8 -20614.4 6196.25 -24981
91 315000 7211 6724.28 954.686 9496.15 27770.6 9748.33 -14907.8
92 318500 7210 3457.46 1005.72 54515.1 1233.41 -33114.6 47013.3
93 322000 7209 2339.39 3506.69 -23734.3 26239.1 31805.9 -7557.51
94 325500 7208 -648.022 -1898.05 -68928.1 -29344.4 9539.49 -46049
95 329000 7207 3669.77 4669.59 64102.2 -46688.6 10804.5 32751.6
96 332500 7206 -2994.44 4613.36 -11664.8 24418.5 17331.6 17779.2
97 336000 7205 1794.11 4033.98 -106920 20296.3 24862.9 -68151.3
98 339500 7204 766.856 3216.79 15334.2 -20149 -19983.5 16893.1
99 343000 7203 -789.773 9389.09 122099 -29504 37289 84271.6
100 346500 7202 9401.7 -383.711 -13914.2 4536.24 -11844.4 -5817.64
25900000 100
1 0 7401 518795 492091 3.07256e+06 2.42591e+06 2.39893e+06 2.38032e+06
2 3500 7400 -31405.7 -35828.1 -116482 -101177 -114652 -16480.4
3 7000 7399 -133009 -109017 -455788 -373238 -354605 -497373
4 10500 7398 98713.7 111832 140411 255410 302771 63704.7
5 14000 7397 49513.3 31917.5 35146.8 151681 84823.5 48461.3
6 17500 7396 -72846.4 -48660.8 -127973 -230740 -196410 -38376
7 21000 7395 -1495.73 24948.6 -15602.5 15234.9 83416 25227.1
8 24500 7394 31841 40045.6 -9767.84 118890 101181 -47105.7
9 28000 7393 -20399 -11725.1 62989.3 -67798.5 -85920.6 19872.5
10 31500 7392 -16514.6 -2606.95 24015.7 -35050.3 29668.2 15795.4
11 35000 7391 8618.49 15039.5 3860.67 34535.1 47843.9 10988.1
12 38500 7390 -7429.71 -6464.18 75715.1 -21201.9 -43970.8 72710.9
13 42000 7389 511.846 -5289.23 -25201.5 17239.5 -51358 -61452.1
14 45500 7388 -386.702 11587.3 -10746.1 -1137.05 52499.9 -51100.8
15 49000 7387 -12735.5 -3021.24 36849.5 -26219.4 -24873.8 38481
16 52500 7386 -415.829 8396.42 35453.7 5337.63 -7189.93 36579.1
17 56000 7385 2079 6409.18 -30960.6 3055.09 7786.41 9067.86
18 59500 7384 -2373.81 -2389.99 20438.9 -30140.9 -21924.2 11186.1
19 63000 7383 2906.78 2548.79 -43788 1516.65 -36258.8 -1170.18
20 66500 7382 5715.37 4086.46 -60272.7 13207.6 22308.5 -47843.9
21 70000 7381 4196.62 11038 29916.1 18732.8 5712.88 48882.4
22 73500 7380 -5557.24 2105.69 -72589.3 -19369 -12611.5 -37261.3
23 77000 7379 -2718.19 6138.08 12061.2 -57032.1 23496.3 -15093.6
24 80500 7378 15030.8 9093.69 28707.3 57646.2 -3895.53 11246.2
25 84000 7377 -3354.17 -433.266 42600.2 331.881 -46942.3 52709.2
26 87500 7376 -12787.8 11224.4 9153.92 -54943.8 967.992 17632.6
27 91000 7375 502.881 2309.63 -2138.57 -4251.63 -31472.7 -23590.2
28 94500 7374 9366.49 -9537.14 -4354.85 29334.5 -35531.2 -27812.2
29 98000 7373 -8443.37 16631.2 10186.7 -52585 73241.4 25083.4
30 101500 7372 -10848.8 1015.28 -20080.7 -33119.9 5649.54 -15035.8
31 105000 7371 3111.06 -5402.96 -25016.2 40204.2 -41154.9 -41903.5
32 108500 7370 -1260.88 4034.78 625.823 11911.8 -4679.2 -5884.4
